videoId	frameIndex	PDExtractorID	OFExtractorID	numBoxes	numChildRoIs	numParentRoIs	inferenceFrameSize	inferenceDevice	enqueueTime	fullInferenceStartTime	fullInferenceEndTime	pixelDiffRoIProcessStartTime	pixelDiffRoIProcessEndTime	opticalFlowRoIProcessStartTime	opticalFlowRoIProcessEndTime	resizeStartTime	resizeEndTime	mergeRoIStartTime	mergeRoIEndTime	mixingStartTime	mixingEndTime	mixedInferenceStartTime	mixedInferenceEndTime	reconstructStartTime	reconstructEndTime	endTime
0	1147	0	0	30	30	22	832	0	5974543	0	0	5978482	5981682	61446980	61454160	61454257	61454437	61454438	61454793	65257116	65267001	69035142	70232475	70279069	70280949	70287031
0	1148	0	1	34	30	22	832	0	6009803	0	0	6012802	6015850	61457287	61463497	61463611	61463723	61463723	61464029	65257116	65267001	69035142	70232475	70279069	70280949	70287039
0	1149	0	1	34	31	22	832	0	6053363	0	0	6054972	6058613	61466655	61470600	61470729	61470839	61470840	61471149	65257116	65267001	69035142	70232475	70279069	70280949	70287047
0	1150	0	1	38	35	19	832	0	6085344	0	0	6086701	6090885	61473601	61477743	61477872	61477990	61477990	61478370	65257116	65267001	69035142	70232475	70279069	70280949	70287056
0	1151	1	1	36	36	19	832	0	6113143	0	0	6114683	6119285	61480413	61485807	61485946	61486084	61486084	61486504	65257116	65267001	69035142	70232475	70279069	70280949	70287066
0	1152	1	1	35	36	19	832	0	6143402	0	0	6146198	6148923	61488532	61494222	61494441	61494577	61494578	61494944	65257116	65267001	69035142	70232475	70279069	70280949	70287076
0	1153	1	1	37	38	20	832	0	6162471	0	0	6163715	6166027	61497029	61502995	61503145	61503272	61503272	61503660	65257116	65267001	69035142	70232475	70279069	70280949	70287086
0	1154	1	1	36	38	20	832	0	6193575	0	0	6195151	6197554	61505761	61512131	61512256	61512380	61512381	61512716	65257116	65267001	69035142	70232475	70279069	70280949	70287095
0	1155	1	1	40	38	20	832	0	6220832	0	0	6222207	6226542	61514542	61520011	61520129	61520243	61520243	61520573	65257116	65267001	69035142	70232475	70279069	70280949	70287106
0	1156	1	1	42	39	21	832	0	6268971	0	0	6271709	6274667	61522393	61527775	61527905	61528021	61528021	61528400	65257116	65267001	69035142	70232475	70279069	70280949	70287116
0	1157	0	1	32	39	21	832	0	6309391	65274793	66473548	6310617	6312883	61530300	61536291	61536419	61536541	61536541	61536919	65257116	65267001	0	0	0	0	70287126
0	1158	0	0	31	31	20	832	0	6335671	0	0	6337177	6340241	66508359	66518193	66518301	66518540	66518541	66518796	70297164	70307423	74073952	75271482	75300192	75300668	75307292
0	1159	0	0	31	31	20	832	0	6358004	0	0	6361157	6367100	66521113	66527347	66527499	66527628	66527629	66527879	70297164	70307423	74073952	75271482	75300192	75300668	75307301
0	1160	1	0	36	31	20	832	0	6383274	0	0	6384492	6386816	66530230	66535939	66536068	66536180	66536181	66536430	70297164	70307423	74073952	75271482	75300192	75300668	75307310
0	1161	1	0	34	32	21	832	0	6415837	0	0	6417148	6420160	66538806	66543470	66543598	66543713	66543714	66544001	70297164	70307423	74073952	75271482	75300192	75300668	75307319
0	1162	1	0	30	32	21	832	0	6457009	0	0	6458231	6460482	66546472	66551917	66552035	66552143	66552143	66552390	70297164	70307423	74073952	75271482	75300192	75300668	75307328
0	1163	1	0	31	32	21	832	0	6491159	0	0	6494274	6500306	66554505	66560461	66560579	66560681	66560681	66560929	70297164	70307423	74073952	75271482	75300192	75300668	75307337
0	1164	1	0	35	34	20	832	0	6514789	0	0	6516102	6518321	66563056	66567970	66568083	66568184	66568184	66568480	70297164	70307423	74073952	75271482	75300192	75300668	75307346
0	1165	0	0	33	34	20	832	0	6565172	0	0	6567167	6570461	66570451	66575895	66576005	66576118	66576118	66576417	70297164	70307423	74073952	75271482	75300192	75300668	75307356
0	1166	0	0	36	34	20	832	0	6604124	0	0	6606651	6609542	66578402	66583865	66583980	66584090	66584091	66584390	70297164	70307423	74073952	75271482	75300192	75300668	75307366
0	1167	1	0	34	34	20	832	0	6639161	70313078	71508575	6643913	6647447	66586370	66592065	66592179	66592285	66592285	66592581	70297164	70307423	0	0	0	0	75307375
0	1168	0	0	36	32	19	832	0	6665401	0	0	6668086	6670920	71541255	71554999	71555146	71555311	71555312	71555700	75318719	75331403	79166262	80367100	80406513	80407775	80416203
0	1169	0	1	36	32	19	832	0	6695292	0	0	6697434	6700549	71558262	71563437	71563540	71563652	71563653	71563977	75318719	75331403	79166262	80367100	80406513	80407775	80416211
0	1170	1	0	40	32	19	832	0	6716775	0	0	6717860	6721853	71566362	71570197	71570302	71570438	71570438	71570765	75318719	75331403	79166262	80367100	80406513	80407775	80416219
0	1171	1	0	39	35	20	832	0	6750179	0	0	6756982	6759750	71573127	71577248	71577381	71577494	71577494	71577873	75318719	75331403	79166262	80367100	80406513	80407775	80416229
0	1172	1	0	40	35	20	832	0	6792740	0	0	6793818	6795989	71580321	71585031	71585170	71585304	71585305	71585683	75318719	75331403	79166262	80367100	80406513	80407775	80416238
0	1173	1	0	39	35	20	832	0	6820677	0	0	6822260	6824393	71588199	71594037	71594180	71594302	71594302	71594756	75318719	75331403	79166262	80367100	80406513	80407775	80416247
0	1174	1	0	40	35	20	832	0	6854125	0	0	6855500	6857616	71597188	71601982	71602124	71602245	71602245	71602661	75318719	75331403	79166262	80367100	80406513	80407775	80416256
0	1175	1	0	40	35	20	832	0	6888172	0	0	6890438	6893630	71605092	71610735	71610852	71610960	71610960	71611284	75318719	75331403	79166262	80367100	80406513	80407775	80416265
0	1176	1	0	38	35	20	832	0	6921369	0	0	6923607	6925857	71613370	71618237	71618370	71618478	71618479	71618800	75318719	75331403	79166262	80367100	80406513	80407775	80416274
0	1177	1	0	40	36	21	832	0	6972001	0	0	6973653	6975536	71620881	71625732	71625845	71625952	71625953	71626309	75318719	75331403	79166262	80367100	80406513	80407775	80416283
0	1178	1	0	35	36	21	832	0	6995472	0	0	6999949	7003362	71628515	71633983	71634122	71634244	71634245	71634637	75318719	75331403	79166262	80367100	80406513	80407775	80416292
0	1179	1	0	43	36	21	832	0	7019192	0	0	7020721	7024153	71636824	71642725	71642843	71642953	71642953	71643310	75318719	75331403	79166262	80367100	80406513	80407775	80416301
0	1180	1	0	40	36	21	832	0	7040347	0	0	7041775	7044099	71645515	71650718	71650831	71650942	71650942	71651298	75318719	75331403	79166262	80367100	80406513	80407775	80416311
0	1181	0	0	38	36	21	832	0	7064917	0	0	7066322	7071332	71653515	71658774	71658894	71659004	71659005	71659362	75318719	75331403	79166262	80367100	80406513	80407775	80416320
0	1182	0	0	37	36	21	832	0	7091213	75336766	76535827	7092697	7099436	71661589	71666998	71667128	71667247	71667247	71667610	75318719	75331403	0	0	0	0	80416329
0	1183	0	1	40	33	24	832	0	7125493	0	0	7127901	7130212	76570968	76578415	76578545	76578688	76578688	76579003	80429897	80446507	84323627	85525806	85578697	85581847	85592364
0	1184	0	0	39	33	24	832	0	7163235	0	0	7164838	7167827	76582306	76590483	76590610	76590742	76590742	76591025	80429897	80446507	84323627	85525806	85578697	85581847	85592373
0	1185	0	0	42	35	25	832	0	7213221	0	0	7215844	7219108	76594276	76598643	76598789	76598908	76598908	76599218	80429897	80446507	84323627	85525806	85578697	85581847	85592383
0	1186	0	0	42	36	26	832	0	7254955	0	0	7257289	7260786	76602564	76607089	76607235	76607375	76607376	76607725	80429897	80446507	84323627	85525806	85578697	85581847	85592392
0	1187	0	0	41	36	26	832	0	7294818	0	0	7298072	7301252	76611201	76616482	76616626	76616781	76616782	76617093	80429897	80446507	84323627	85525806	85578697	85581847	85592402
0	1188	0	0	50	36	26	832	0	7337481	0	0	7339219	7342205	76620121	76624876	76624992	76625105	76625105	76625400	80429897	80446507	84323627	85525806	85578697	85581847	85592412
0	1189	0	0	47	36	26	832	0	7370270	0	0	7372374	7375653	76628377	76633390	76633512	76633623	76633624	76633915	80429897	80446507	84323627	85525806	85578697	85581847	85592421
0	1190	0	0	42	36	26	832	0	7393988	0	0	7397343	7401169	76636890	76641865	76641982	76642092	76642092	76642405	80429897	80446507	84323627	85525806	85578697	85581847	85592430
0	1191	0	0	41	36	26	832	0	7417499	0	0	7419334	7421806	76645392	76650752	76650870	76650981	76650981	76651273	80429897	80446507	84323627	85525806	85578697	85581847	85592440
0	1192	1	0	47	36	25	832	0	7440924	0	0	7442125	7445143	76654284	76660048	76660164	76660279	76660279	76660595	80429897	80446507	84323627	85525806	85578697	85581847	85592449
0	1193	1	0	46	36	25	832	0	7474039	0	0	7475179	7477470	76663563	76669424	76669539	76669651	76669652	76669964	80429897	80446507	84323627	85525806	85578697	85581847	85592458
0	1194	0	0	44	36	25	832	0	7495193	0	0	7499767	7502051	76672879	76679079	76679211	76679323	76679324	76679645	80429897	80446507	84323627	85525806	85578697	85581847	85592468
0	1195	0	0	44	36	25	832	0	7519825	0	0	7521110	7523041	76682561	76688187	76688299	76688409	76688410	76688724	80429897	80446507	84323627	85525806	85578697	85581847	85592477
0	1196	0	0	42	36	25	832	0	7551022	0	0	7552492	7554499	76691655	76697493	76697594	76697702	76697703	76698016	80429897	80446507	84323627	85525806	85578697	85581847	85592486
0	1197	0	0	36	36	25	832	0	7583007	80461366	81661216	7584201	7586231	76700937	76706377	76706498	76706609	76706610	76706924	80429897	80446507	0	0	0	0	85592496
0	1198	0	0	36	32	22	832	0	7603097	0	0	7608691	7611728	81705695	81712314	81712411	81712549	81712550	81713010	85607035	85620864	89441471	90640353	90684190	90685523	90693647
0	1199	0	1	35	34	20	832	0	7640756	0	0	7642802	7644695	81716226	81722617	81722759	81725485	81725486	81725931	85607035	85620864	89441471	90640353	90684190	90685523	90693657
0	1200	0	1	31	35	21	832	0	7673211	0	0	7674420	7676857	81728832	81733633	81733773	81733904	81733904	81734406	85607035	85620864	89441471	90640353	90684190	90685523	90693667
0	1201	0	1	34	35	21	832	0	7702822	0	0	7704503	7706937	81737346	81742002	81742141	81742275	81742276	81742782	85607035	85620864	89441471	90640353	90684190	90685523	90693678
0	1202	1	1	35	36	22	832	0	7727888	0	0	7731775	7734107	81745708	81750290	81750554	81750684	81750684	81751710	85607035	85620864	89441471	90640353	90684190	90685523	90693688
0	1203	1	1	36	37	22	832	0	7763062	0	0	7764214	7766732	81754344	81759501	81759663	81759823	81759824	81760272	85607035	85620864	89441471	90640353	90684190	90685523	90693699
0	1204	0	1	39	38	21	832	0	7795804	0	0	7797026	7799999	81762917	81767991	81768121	81768242	81768242	81768683	85607035	85620864	89441471	90640353	90684190	90685523	90693710
0	1205	0	1	39	38	21	832	0	7830286	0	0	7832927	7835122	81771126	81776469	81776593	81776715	81776716	81777153	85607035	85620864	89441471	90640353	90684190	90685523	90693721
0	1206	0	1	36	38	21	832	0	7866394	0	0	7870084	7873237	81779596	81785113	81785248	81785365	81785365	81785806	85607035	85620864	89441471	90640353	90684190	90685523	90693732
0	1207	0	1	42	39	22	832	0	7901687	0	0	7902980	7904711	81788287	81793885	81793997	81794117	81794117	81794670	85607035	85620864	89441471	90640353	90684190	90685523	90693744
0	1208	0	1	39	39	22	832	0	7926494	0	0	7927785	7929567	81797234	81803493	81803614	81803745	81803745	81804234	85607035	85620864	89441471	90640353	90684190	90685523	90693755
0	1209	0	1	37	39	22	832	0	7950146	0	0	7951549	7953504	81806851	81813160	81813291	81813412	81813412	81813898	85607035	85620864	89441471	90640353	90684190	90685523	90693767
0	1210	0	1	35	39	22	832	0	7986597	85626996	86826524	8000553	8003460	81816548	81822356	81822484	81822610	81822610	81823097	85607035	85620864	0	0	0	0	90693779
0	1211	0	0	36	33	24	832	0	8030901	0	0	8032885	8034999	86873134	86881689	86881801	86881940	86881940	86882359	90712899	90726949	94592860	95798083	95855859	95859346	95869996
0	1212	0	1	40	33	24	832	0	8054907	0	0	8056516	8058795	86886067	86892821	86892967	86893097	86893098	86893492	90712899	90726949	94592860	95798083	95855859	95859346	95870006
0	1213	1	1	35	34	21	832	0	8084443	0	0	8085724	8088004	86897268	86901583	86901714	86901834	86901835	86902241	90712899	90726949	94592860	95798083	95855859	95859346	95870017
0	1214	0	1	35	35	22	832	0	8119833	0	0	8122144	8124437	86905498	86909752	86909880	86910009	86910009	86910500	90712899	90726949	94592860	95798083	95855859	95859346	95870027
0	1215	1	1	39	37	23	832	0	8155454	0	0	8158226	8162211	86913793	86918451	86918629	86918809	86918810	86919331	90712899	90726949	94592860	95798083	95855859	95859346	95870038
0	1216	0	1	43	37	23	832	0	8185287	0	0	8186915	8189572	86923461	86928636	86928757	86928881	86928881	86929308	90712899	90726949	94592860	95798083	95855859	95859346	95870048
0	1217	0	1	39	37	23	832	0	8253837	0	0	8255326	8257932	86932207	86937719	86937839	86937955	86937955	86938408	90712899	90726949	94592860	95798083	95855859	95859346	95870059
0	1218	1	1	37	37	23	832	0	8289923	0	0	8293568	8296496	86941293	86946923	86947039	86947154	86947155	86947582	90712899	90726949	94592860	95798083	95855859	95859346	95870071
0	1219	0	1	38	37	23	832	0	8313386	0	0	8315613	8317519	86950564	86956158	86956274	86956390	86956390	86956816	90712899	90726949	94592860	95798083	95855859	95859346	95870081
0	1220	0	1	39	37	23	832	0	8335885	0	0	8337022	8338990	86959742	86966007	86966124	86966242	86966242	86966702	90712899	90726949	94592860	95798083	95855859	95859346	95870092
0	1221	0	1	37	37	23	832	0	8386723	0	0	8388191	8391737	86969613	86975793	86975897	86976013	86976013	86976447	90712899	90726949	94592860	95798083	95855859	95859346	95870103
0	1222	0	1	45	37	23	832	0	8432590	0	0	8436795	8440762	86979383	86985358	86985461	86985575	86985576	86986006	90712899	90726949	94592860	95798083	95855859	95859346	95870114
0	1223	1	1	47	39	24	832	0	8464708	0	0	8465869	8468161	86988951	86994744	86994880	86995021	86995022	86995515	90712899	90726949	94592860	95798083	95855859	95859346	95870125
0	1224	1	1	59	38	23	832	0	8485331	0	0	8486624	8488403	86998701	87004800	87004903	87005029	87005029	87005470	90712899	90726949	94592860	95798083	95855859	95859346	95870136
0	1225	1	1	52	39	23	832	0	8521884	0	0	8523756	8529999	87008396	87014476	87014580	87014700	87014700	87015142	90712899	90726949	94592860	95798083	95855859	95859346	95870146
0	1226	1	1	31	39	23	832	0	8547495	90736989	91933270	8553802	8560994	87018027	87024501	87024640	87024806	87024806	87025250	90712899	90726949	0	0	0	0	95870157
0	1227	1	1	40	32	20	832	0	8592356	0	0	8595361	8599697	91969638	91981544	91981723	91981859	91981860	91982166	95885661	95900147	99738677	100942076	100992389	100994699	101003797
0	1228	1	0	37	32	20	832	0	8620649	0	0	8622234	8625789	91985439	91992121	91992276	91992408	91992408	91992703	95885661	95900147	99738677	100942076	100992389	100994699	101003806
0	1229	1	0	35	32	20	832	0	8654696	0	0	8656181	8659694	91995939	92000679	92000809	92000928	92000928	92001226	95885661	95900147	99738677	100942076	100992389	100994699	101003815
0	1230	0	0	38	33	21	832	0	8683779	0	0	8685286	8690030	92004438	92008820	92008946	92009064	92009064	92009397	95885661	95900147	99738677	100942076	100992389	100994699	101003823
0	1231	0	0	39	34	22	832	0	8707021	0	0	8709672	8721079	92012768	92017230	92017355	92017482	92017482	92017849	95885661	95900147	99738677	100942076	100992389	100994699	101003833
0	1232	0	0	45	34	22	832	0	8730524	0	0	8732838	8735769	92021349	92026352	92026459	92026577	92026578	92026895	95885661	95900147	99738677	100942076	100992389	100994699	101003842
0	1233	1	0	36	34	22	832	0	8753074	0	0	8755534	8757846	92029858	92034193	92034306	92034442	92034442	92034762	95885661	95900147	99738677	100942076	100992389	100994699	101003850
0	1234	1	0	41	35	22	832	0	8776644	0	0	8777791	8779823	92037722	92042554	92042698	92042806	92042807	92043129	95885661	95900147	99738677	100942076	100992389	100994699	101003859
0	1235	1	0	44	35	22	832	0	8798243	0	0	8801358	8804429	92046061	92051032	92051137	92051254	92051255	92051577	95885661	95900147	99738677	100942076	100992389	100994699	101003868
0	1236	1	0	39	35	22	832	0	8819853	0	0	8821085	8823049	92054583	92059589	92059697	92059809	92059809	92060128	95885661	95900147	99738677	100942076	100992389	100994699	101003877
0	1237	0	0	35	36	22	832	0	8859721	0	0	8860881	8862749	92063101	92068714	92068831	92068946	92068946	92069274	95885661	95900147	99738677	100942076	100992389	100994699	101003887
0	1238	0	0	42	37	22	832	0	8902166	0	0	8903669	8906477	92072354	92078028	92078135	92078253	92078253	92078642	95885661	95900147	99738677	100942076	100992389	100994699	101003896
0	1239	1	0	44	37	22	832	0	8942655	0	0	8943901	8946006	92081550	92087300	92087413	92087534	92087534	92087860	95885661	95900147	99738677	100942076	100992389	100994699	101003906
0	1240	1	0	33	37	22	832	0	8964719	95905836	97102147	8967499	8970759	92090810	92096849	92096961	92097085	92097085	92097417	95885661	95900147	0	0	0	0	101003915
0	1241	1	1	40	28	25	832	0	8993225	0	0	8994633	8997483	97146309	97152760	97152835	97152965	97152965	97153200	101016810	101028497	104796024	105992062	106083231	106091114	106099353
0	1242	0	0	39	33	17	832	0	9018213	0	0	12142180	12147580	97157643	97169726	97169982	97170270	97170271	97170776	101016810	101028497	104796024	105992062	106083231	106091114	106099362
0	1243	0	0	42	33	17	832	0	9050776	0	0	12153483	12156537	97173585	97179110	97179251	97179391	97179391	97179682	101016810	101028497	104796024	105992062	106083231	106091114	106099371
0	1244	0	0	40	34	18	832	0	9074998	0	0	12165509	12174673	97182480	97187612	97187739	97187861	97187862	97188200	101016810	101028497	104796024	105992062	106083231	106091114	106099380
0	1245	0	0	44	34	19	832	0	9094715	0	0	12177090	12180462	97191217	97196734	97196858	97196997	97196997	97197342	101016810	101028497	104796024	105992062	106083231	106091114	106099389
0	1246	0	0	38	34	19	832	0	9117462	0	0	12184949	12188354	97200578	97205997	97206126	97206250	97206251	97206708	101016810	101028497	104796024	105992062	106083231	106091114	106099398
0	1247	0	0	41	34	19	832	0	9155161	0	0	12193484	12198947	97209483	97214112	97214231	97214369	97214369	97214678	101016810	101028497	104796024	105992062	106083231	106091114	106099407
0	1248	0	0	44	35	20	832	0	9179599	0	0	12202537	12207206	97217348	97221875	97221989	97222096	97222097	97222456	101016810	101028497	104796024	105992062	106083231	106091114	106099416
0	1249	0	0	42	35	20	832	0	9211094	0	0	12212815	12215018	97225259	97230644	97230760	97230878	97230878	97231209	101016810	101028497	104796024	105992062	106083231	106091114	106099426
0	1250	0	0	42	35	20	832	0	9245052	0	0	12219837	12222005	97234027	97239302	97239416	97239528	97239528	97239861	101016810	101028497	104796024	105992062	106083231	106091114	106099435
0	1251	0	0	43	35	20	832	0	9279936	0	0	12227186	12229148	97242716	97248819	97248941	97249052	97249053	97249384	101016810	101028497	104796024	105992062	106083231	106091114	106099444
0	1252	0	0	41	35	20	832	0	9301227	0	0	12235323	12238730	97252242	97258718	97258830	97258938	97258938	97259270	101016810	101028497	104796024	105992062	106083231	106091114	106099453
0	1253	0	0	31	35	20	832	0	9322798	101034982	102232467	12242999	12248935	97262115	97268894	97269016	97269124	97269124	97269457	101016810	101028497	0	0	0	0	106099462
0	1254	0	0	42	33	23	832	0	9367218	0	0	17290388	17294033	102269402	102277005	102277155	102277281	102277281	102277603	106111553	106123292	109916833	111117467	111153803	111154767	111162354
0	1255	1	0	37	34	24	832	0	9400260	0	0	17302838	17305101	102281772	102287274	102287441	102287592	102287592	102287952	106111553	106123292	109916833	111117467	111153803	111154767	111162370
0	1256	1	0	43	35	25	832	0	9432676	0	0	17313527	17315269	102292217	102297302	102297450	102297579	102297579	102297914	106111553	106123292	109916833	111117467	111153803	111154767	111162381
0	1257	1	0	38	35	25	832	0	9465699	0	0	17320522	17322205	102302353	102307325	102307472	102307609	102307609	102307947	106111553	106123292	109916833	111117467	111153803	111154767	111162393
0	1258	1	0	37	35	25	832	0	9500290	0	0	17327494	17329140	102313154	102319006	102319112	102319220	102319220	102319508	106111553	106123292	109916833	111117467	111153803	111154767	111162404
0	1259	1	0	35	35	25	832	0	9538057	0	0	17334432	17336762	102323263	102328941	102329060	102329168	102329168	102329456	106111553	106123292	109916833	111117467	111153803	111154767	111162415
0	1260	1	0	36	36	25	832	0	9564509	0	0	17342086	17343869	102333215	102339630	102339748	102339857	102339857	102340156	106111553	106123292	109916833	111117467	111153803	111154767	111162427
0	1261	1	0	34	36	25	832	0	9584090	0	0	17348461	17350239	102343936	102350554	102350680	102350797	102350797	102351099	106111553	106123292	109916833	111117467	111153803	111154767	111162438
0	1262	1	0	36	36	25	832	0	9636633	0	0	17354985	17356579	102354853	102361662	102361796	102361912	102361912	102362209	106111553	106123292	109916833	111117467	111153803	111154767	111162450
0	1263	1	0	34	36	25	832	0	9676119	0	0	17361281	17362901	102365989	102372817	102372950	102373062	102373062	102373359	106111553	106123292	109916833	111117467	111153803	111154767	111162461
0	1264	1	0	35	36	25	832	0	9710802	106129538	107327104	17367864	17369562	102377168	102383736	102383877	102383988	102383988	102384280	106111553	106123292	0	0	0	0	111162473
0	1265	0	0	35	33	26	832	0	9746641	0	0	22330218	22334144	107369398	107376454	107376563	107376701	107376701	107377138	111174715	111187186	115006306	116211547	116247787	116248957	116257099
0	1266	0	1	42	33	26	832	0	9778752	0	0	22341712	22344230	107382095	107389772	107389907	107390030	107390030	107390482	111174715	111187186	115006306	116211547	116247787	116248957	116257108
0	1267	0	1	36	34	25	832	0	9799886	0	0	22350288	22352098	107395345	107399261	107399409	107399533	107399533	107399896	111174715	111187186	115006306	116211547	116247787	116248957	116257118
0	1268	0	1	43	36	23	832	0	9836109	0	0	22357231	22358899	107404500	107408842	107408983	107409111	107409111	107409578	111174715	111187186	115006306	116211547	116247787	116248957	116257127
0	1269	0	1	43	36	23	832	0	9859445	0	0	22364468	22366189	107413739	107422043	107422187	107422311	107422311	107422740	111174715	111187186	115006306	116211547	116247787	116248957	116257137
0	1270	0	1	44	36	23	832	0	9893604	0	0	22371673	22374168	107426237	107432573	107432705	107432817	107432818	107433211	111174715	111187186	115006306	116211547	116247787	116248957	116257147
0	1271	0	1	42	36	23	832	0	9917174	0	0	22379346	22381998	107436757	107443051	107443180	107443295	107443295	107443688	111174715	111187186	115006306	116211547	116247787	116248957	116257156
0	1272	0	1	39	36	23	832	0	9946449	0	0	22386067	22388065	107447240	107453439	107453566	107453679	107453679	107454072	111174715	111187186	115006306	116211547	116247787	116248957	116257166
0	1273	0	1	44	36	23	832	0	9980112	0	0	22392976	22394950	107457621	107464094	107464230	107464350	107464351	107464744	111174715	111187186	115006306	116211547	116247787	116248957	116257175
0	1274	0	1	46	37	23	832	0	10005718	0	0	22399860	22401762	107468281	107474516	107474643	107474754	107474754	107475142	111174715	111187186	115006306	116211547	116247787	116248957	116257185
0	1275	0	1	47	37	23	832	0	10043471	0	0	22406838	22409118	107478695	107485165	107485296	107485414	107485414	107485803	111174715	111187186	115006306	116211547	116247787	116248957	116257195
0	1276	0	1	30	37	23	832	0	10076565	111192953	112390533	22413856	22416768	107489345	107495991	107496120	107496234	107496234	107496624	111174715	111187186	0	0	0	0	116257205
0	1277	1	1	28	28	24	832	0	10112444	0	0	27392543	27395713	112426738	112433530	112433634	112433744	112433744	112434001	116272517	116286079	120074543	121278895	121325114	121326837	121334794
0	1278	1	1	36	29	24	832	0	10145233	0	0	27399213	27401048	112440038	112445114	112445385	112445612	112445612	112445875	116272517	116286079	120074543	121278895	121325114	121326837	121334806
0	1279	1	1	36	32	21	832	0	10177334	0	0	27406149	27407849	112450616	112454688	112454854	112454988	112454989	112455267	116272517	116286079	120074543	121278895	121325114	121326837	121334818
0	1280	1	1	35	32	21	832	0	10212493	0	0	27413349	27415350	112459253	112464025	112464177	112464307	112464307	112464582	116272517	116286079	120074543	121278895	121325114	121326837	121334830
0	1281	1	1	36	34	22	832	0	10258268	0	0	27420866	27423010	112468548	112474702	112474829	112474934	112474934	112475200	116272517	116286079	120074543	121278895	121325114	121326837	121334843
0	1282	1	1	41	34	22	832	0	10280479	0	0	27427706	27430889	112478745	112485166	112485289	112485401	112485401	112485669	116272517	116286079	120074543	121278895	121325114	121326837	121334856
0	1283	1	1	35	34	22	832	0	10312740	0	0	27435410	27437529	112489190	112494065	112494188	112494293	112494294	112494611	116272517	116286079	120074543	121278895	121325114	121326837	121334869
0	1284	1	1	33	34	23	832	0	10343629	0	0	27442235	27444325	112498063	112502927	112503049	112503152	112503153	112503401	116272517	116286079	120074543	121278895	121325114	121326837	121334881
0	1285	1	1	36	35	23	832	0	10379131	0	0	27449183	27451423	112507040	112512878	112512991	112513092	112513092	112513354	116272517	116286079	120074543	121278895	121325114	121326837	121334894
0	1286	1	1	37	35	23	832	0	10402534	0	0	27456390	27458652	112516983	112523672	112523794	112523904	112523904	112524162	116272517	116286079	120074543	121278895	121325114	121326837	121334907
0	1287	1	1	38	35	23	832	0	10425165	0	0	32426681	32430040	112527886	112534520	112534635	112534741	112534741	112534999	116272517	116286079	120074543	121278895	121325114	121326837	121334920
0	1288	0	1	28	35	22	832	0	10448896	116294362	117492022	32437337	32440437	112538647	112545205	112545336	112545443	112545443	112545721	116272517	116286079	0	0	0	0	121334934
0	1289	0	1	29	25	22	832	0	10473719	0	0	32445733	32449271	117527744	117533488	117533557	117533668	117533669	117533901	121349737	121359962	125131126	126325911	126381777	126384719	126391096
0	1290	0	0	33	25	22	832	0	10494977	0	0	32453898	32455631	117538504	117544553	117544648	117544745	117544745	117546969	121349737	121359962	125131126	126325911	126381777	126384719	126391102
0	1291	0	0	36	29	18	832	0	10516832	0	0	32460992	32462704	117551585	117555074	117555207	117555303	117555303	117555527	121349737	121359962	125131126	126325911	126381777	126384719	126391110
0	1292	0	0	36	29	18	832	0	10537646	0	0	32468659	32470910	117559101	117563849	117563987	117564111	117564111	117564332	121349737	121359962	125131126	126325911	126381777	126384719	126391118
0	1293	0	0	35	29	18	832	0	10559221	0	0	32477244	32478919	117567892	117572484	117572623	117572728	117572728	117572948	121349737	121359962	125131126	126325911	126381777	126384719	126391125
0	1294	0	0	39	29	18	832	0	10579735	0	0	32484968	32487461	117577234	117582284	117582439	117582527	117582528	117582712	121349737	121359962	125131126	126325911	126381777	126384719	126391132
0	1295	0	0	40	29	18	832	0	10605201	0	0	32492706	32494758	117585725	117590418	117590528	117590619	117590619	117590805	121349737	121359962	125131126	126325911	126381777	126384719	126391140
0	1296	0	0	33	30	18	832	0	10636062	0	0	32499893	32501834	117593815	117599328	117599446	117599541	117599542	117599734	121349737	121359962	125131126	126325911	126381777	126384719	126391148
0	1297	0	0	32	30	18	832	0	10656127	0	0	32506886	32508949	117602735	117608589	117608699	117608798	117608798	117608992	121349737	121359962	125131126	126325911	126381777	126384719	126391155
0	1298	0	0	37	30	18	832	0	10695211	0	0	32513940	32516165	117612036	117618407	117618559	117618692	117618692	117618906	121349737	121359962	125131126	126325911	126381777	126384719	126391163
0	1299	0	0	30	30	18	832	0	10730294	0	0	32521400	32524041	117621952	117628514	117628648	117628758	117628758	117628966	121349737	121359962	125131126	126325911	126381777	126384719	126391171
0	1300	1	0	34	30	18	832	0	10770574	0	0	37482388	37497770	117632013	117638412	117638527	117638622	117638622	117638814	121349737	121359962	125131126	126325911	126381777	126384719	126391178
0	1301	1	0	30	30	18	832	0	10807154	121365393	122564733	37497901	37504097	117641805	117648062	117648176	117648271	117648271	117648461	121349737	121359962	0	0	0	0	126391186
0	1302	1	1	35	30	21	832	0	10831524	0	0	37504152	37506937	122602110	122608576	122608707	122608829	122608829	122611042	126401267	126413705	130187129	131389943	131440469	131442407	131449552
0	1303	1	1	34	32	22	832	0	10850968	0	0	37509046	37510833	122618142	122623198	122623365	122623497	122623497	122623815	126401267	126413705	130187129	131389943	131440469	131442407	131449561
0	1304	1	1	32	32	22	832	0	10875016	0	0	37517009	37518765	122628238	122632979	122633133	122633266	122633266	122633582	126401267	126413705	130187129	131389943	131440469	131442407	131449569
